benchmark_run_id,chunker,embedding,vector_store,retriever,reranker,evaluator,mode,query_count,chunk_count,embedding_dimension,embedding_latency_s,upsert_latency_s,avg_latency_ms,recall_at_1,recall_at_3,recall_at_5,recall_at_10,mrr,ndcg_at_10,precision_at_5,recall_at_5_ci_low,recall_at_5_ci_high,category_recall_at_5,hit_examples,miss_examples,errors
mod_0040,semantic_split,gte_multilingual_base,PGVector,dense_cosine,Amazon Rerank v1,overlap_relevance,local_offline_fallback,506,122,384,0.111182,1e-06,12.298157,0.782609,0.905138,0.934783,0.968379,0.845366,0.863877,0.734783,0.91502,0.954595,"{""general"": 0.709091, ""passport_dob"": 1.0, ""pnr"": 1.0, ""rebooking"": 0.975155, ""refund"": 0.959184, ""ticketing"": 0.75, ""voucher"": 0.956522}","[{""query_id"": 1, ""query"": ""customer has multi pnr and received voucher email only for one pnr"", ""category"": ""voucher"", ""top_ids"": [99, 13, 113, 14, 114]}, {""query_id"": 2, ""query"": ""what is the difference between open ticket and voucher"", ""category"": ""voucher"", ""top_ids"": [68, 50, 51, 82, 75]}, {""query_id"": 3, ""query"": ""what is vi order"", ""category"": ""pnr"", ""top_ids"": [9, 109, 3, 103, 5]}, {""query_id"": 5, ""query"": ""what is sc script - rir message for manual and auto handling in travelport"", ""category"": ""pnr"", ""top_ids"": [95, 75, 69, 18, 118]}, {""query_id"": 6, ""query"": ""what are different scenarios for sc register errand flow"", ""category"": ""general"", ""top_ids"": [1, 101, 15, 115, 17]}]","[{""query_id"": 4, ""query"": ""how to display an old emd record"", ""category"": ""voucher"", ""top_ids"": [35, 94, 100, 76, 53]}, {""query_id"": 17, ""query"": ""how many 2nd line support teams are there"", ""category"": ""refund"", ""top_ids"": [94, 58, 60, 20, 120]}, {""query_id"": 34, ""query"": ""what are the systems used in flight irregularities"", ""category"": ""general"", ""top_ids"": [90, 98, 64, 88, 44]}, {""query_id"": 49, ""query"": ""is an arn request considered as an urgent case"", ""category"": ""general"", ""top_ids"": [94, 61, 51, 65, 72]}, {""query_id"": 51, ""query"": ""what are the main payment systems (psp) that arn currently uses"", ""category"": ""general"", ""top_ids"": [50, 70, 31, 44, 8]}, {""query_id"": 52, ""query"": ""which errand should be used to retrieve or reset my credentials"", ""category"": ""refund"", ""top_ids"": [12, 112, 78, 90, 15]}, {""query_id"": 54, ""query"": ""why do we provide arn to a customer"", ""category"": ""refund"", ""top_ids"": [35, 20, 120, 82, 90]}, {""query_id"": 56, ""query"": ""is an arn request considered as an urgent case"", ""category"": ""general"", ""top_ids"": [94, 61, 51, 65, 72]}, {""query_id"": 58, ""query"": ""is an arn request considered as an urgent case"", ""category"": ""general"", ""top_ids"": [94, 61, 51, 65, 72]}, {""query_id"": 88, ""query"": ""what is cancellation protection routine for iag portal"", ""category"": ""refund"", ""top_ids"": [40, 68, 95, 47, 11]}]",
mod_0041,semantic_split,gte_multilingual_base,PGVector,dense_cosine,Qwen3:4B Rerank,overlap_relevance,local_offline_fallback,506,122,384,0.111182,1e-06,12.19418,0.794466,0.911067,0.932806,0.968379,0.851605,0.867824,0.737154,0.913043,0.952569,"{""general"": 0.709091, ""passport_dob"": 1.0, ""pnr"": 1.0, ""rebooking"": 0.968944, ""refund"": 0.959184, ""ticketing"": 0.75, ""voucher"": 0.956522}","[{""query_id"": 1, ""query"": ""customer has multi pnr and received voucher email only for one pnr"", ""category"": ""voucher"", ""top_ids"": [99, 14, 114, 13, 113]}, {""query_id"": 2, ""query"": ""what is the difference between open ticket and voucher"", ""category"": ""voucher"", ""top_ids"": [68, 50, 51, 82, 75]}, {""query_id"": 3, ""query"": ""what is vi order"", ""category"": ""pnr"", ""top_ids"": [9, 109, 3, 103, 5]}, {""query_id"": 5, ""query"": ""what is sc script - rir message for manual and auto handling in travelport"", ""category"": ""pnr"", ""top_ids"": [75, 18, 118, 95, 69]}, {""query_id"": 6, ""query"": ""what are different scenarios for sc register errand flow"", ""category"": ""general"", ""top_ids"": [1, 101, 15, 115, 17]}]","[{""query_id"": 4, ""query"": ""how to display an old emd record"", ""category"": ""voucher"", ""top_ids"": [94, 35, 100, 76, 53]}, {""query_id"": 17, ""query"": ""how many 2nd line support teams are there"", ""category"": ""refund"", ""top_ids"": [94, 58, 60, 20, 120]}, {""query_id"": 34, ""query"": ""what are the systems used in flight irregularities"", ""category"": ""general"", ""top_ids"": [90, 98, 64, 88, 44]}, {""query_id"": 49, ""query"": ""is an arn request considered as an urgent case"", ""category"": ""general"", ""top_ids"": [94, 61, 51, 65, 72]}, {""query_id"": 51, ""query"": ""what are the main payment systems (psp) that arn currently uses"", ""category"": ""general"", ""top_ids"": [50, 70, 31, 44, 8]}, {""query_id"": 52, ""query"": ""which errand should be used to retrieve or reset my credentials"", ""category"": ""refund"", ""top_ids"": [12, 112, 90, 78, 15]}, {""query_id"": 54, ""query"": ""why do we provide arn to a customer"", ""category"": ""refund"", ""top_ids"": [35, 20, 120, 82, 90]}, {""query_id"": 56, ""query"": ""is an arn request considered as an urgent case"", ""category"": ""general"", ""top_ids"": [94, 61, 51, 65, 72]}, {""query_id"": 58, ""query"": ""is an arn request considered as an urgent case"", ""category"": ""general"", ""top_ids"": [94, 61, 51, 65, 72]}, {""query_id"": 88, ""query"": ""what is cancellation protection routine for iag portal"", ""category"": ""refund"", ""top_ids"": [40, 68, 95, 47, 11]}]",
mod_0042,semantic_split,gte_multilingual_base,PGVector,dense_cosine,bge-reranker-base,overlap_relevance,local_offline_fallback,506,122,384,0.111182,1e-06,12.210172,0.794466,0.909091,0.932806,0.968379,0.851075,0.868206,0.739921,0.913043,0.952569,"{""general"": 0.709091, ""passport_dob"": 1.0, ""pnr"": 1.0, ""rebooking"": 0.968944, ""refund"": 0.959184, ""ticketing"": 0.75, ""voucher"": 0.956522}","[{""query_id"": 1, ""query"": ""customer has multi pnr and received voucher email only for one pnr"", ""category"": ""voucher"", ""top_ids"": [99, 14, 114, 96, 13]}, {""query_id"": 2, ""query"": ""what is the difference between open ticket and voucher"", ""category"": ""voucher"", ""top_ids"": [68, 50, 51, 82, 75]}, {""query_id"": 3, ""query"": ""what is vi order"", ""category"": ""pnr"", ""top_ids"": [9, 109, 3, 103, 5]}, {""query_id"": 5, ""query"": ""what is sc script - rir message for manual and auto handling in travelport"", ""category"": ""pnr"", ""top_ids"": [18, 118, 75, 95, 69]}, {""query_id"": 6, ""query"": ""what are different scenarios for sc register errand flow"", ""category"": ""general"", ""top_ids"": [1, 101, 15, 115, 17]}]","[{""query_id"": 4, ""query"": ""how to display an old emd record"", ""category"": ""voucher"", ""top_ids"": [94, 35, 100, 76, 53]}, {""query_id"": 17, ""query"": ""how many 2nd line support teams are there"", ""category"": ""refund"", ""top_ids"": [94, 58, 60, 20, 120]}, {""query_id"": 34, ""query"": ""what are the systems used in flight irregularities"", ""category"": ""general"", ""top_ids"": [90, 98, 64, 88, 44]}, {""query_id"": 49, ""query"": ""is an arn request considered as an urgent case"", ""category"": ""general"", ""top_ids"": [94, 61, 51, 65, 72]}, {""query_id"": 51, ""query"": ""what are the main payment systems (psp) that arn currently uses"", ""category"": ""general"", ""top_ids"": [50, 70, 31, 44, 8]}, {""query_id"": 52, ""query"": ""which errand should be used to retrieve or reset my credentials"", ""category"": ""refund"", ""top_ids"": [12, 112, 90, 78, 15]}, {""query_id"": 54, ""query"": ""why do we provide arn to a customer"", ""category"": ""refund"", ""top_ids"": [35, 20, 120, 82, 90]}, {""query_id"": 56, ""query"": ""is an arn request considered as an urgent case"", ""category"": ""general"", ""top_ids"": [94, 61, 51, 65, 72]}, {""query_id"": 58, ""query"": ""is an arn request considered as an urgent case"", ""category"": ""general"", ""top_ids"": [94, 61, 51, 65, 72]}, {""query_id"": 88, ""query"": ""what is cancellation protection routine for iag portal"", ""category"": ""refund"", ""top_ids"": [40, 68, 95, 47, 11]}]",
mod_0043,semantic_split,gte_multilingual_base,Weaviate,dense_cosine,Amazon Rerank v1,overlap_relevance,local_offline_fallback,506,122,384,0.111182,1e-06,12.342886,0.782609,0.905138,0.934783,0.968379,0.845366,0.863877,0.734783,0.91502,0.954595,"{""general"": 0.709091, ""passport_dob"": 1.0, ""pnr"": 1.0, ""rebooking"": 0.975155, ""refund"": 0.959184, ""ticketing"": 0.75, ""voucher"": 0.956522}","[{""query_id"": 1, ""query"": ""customer has multi pnr and received voucher email only for one pnr"", ""category"": ""voucher"", ""top_ids"": [99, 13, 113, 14, 114]}, {""query_id"": 2, ""query"": ""what is the difference between open ticket and voucher"", ""category"": ""voucher"", ""top_ids"": [68, 50, 51, 82, 75]}, {""query_id"": 3, ""query"": ""what is vi order"", ""category"": ""pnr"", ""top_ids"": [9, 109, 3, 103, 5]}, {""query_id"": 5, ""query"": ""what is sc script - rir message for manual and auto handling in travelport"", ""category"": ""pnr"", ""top_ids"": [95, 75, 69, 18, 118]}, {""query_id"": 6, ""query"": ""what are different scenarios for sc register errand flow"", ""category"": ""general"", ""top_ids"": [1, 101, 15, 115, 17]}]","[{""query_id"": 4, ""query"": ""how to display an old emd record"", ""category"": ""voucher"", ""top_ids"": [35, 94, 100, 76, 53]}, {""query_id"": 17, ""query"": ""how many 2nd line support teams are there"", ""category"": ""refund"", ""top_ids"": [94, 58, 60, 20, 120]}, {""query_id"": 34, ""query"": ""what are the systems used in flight irregularities"", ""category"": ""general"", ""top_ids"": [90, 98, 64, 88, 44]}, {""query_id"": 49, ""query"": ""is an arn request considered as an urgent case"", ""category"": ""general"", ""top_ids"": [94, 61, 51, 65, 72]}, {""query_id"": 51, ""query"": ""what are the main payment systems (psp) that arn currently uses"", ""category"": ""general"", ""top_ids"": [50, 70, 31, 44, 8]}, {""query_id"": 52, ""query"": ""which errand should be used to retrieve or reset my credentials"", ""category"": ""refund"", ""top_ids"": [12, 112, 78, 90, 15]}, {""query_id"": 54, ""query"": ""why do we provide arn to a customer"", ""category"": ""refund"", ""top_ids"": [35, 20, 120, 82, 90]}, {""query_id"": 56, ""query"": ""is an arn request considered as an urgent case"", ""category"": ""general"", ""top_ids"": [94, 61, 51, 65, 72]}, {""query_id"": 58, ""query"": ""is an arn request considered as an urgent case"", ""category"": ""general"", ""top_ids"": [94, 61, 51, 65, 72]}, {""query_id"": 88, ""query"": ""what is cancellation protection routine for iag portal"", ""category"": ""refund"", ""top_ids"": [40, 68, 95, 47, 11]}]",
mod_0044,semantic_split,gte_multilingual_base,Weaviate,dense_cosine,Qwen3:4B Rerank,overlap_relevance,local_offline_fallback,506,122,384,0.111182,1e-06,12.303758,0.794466,0.911067,0.932806,0.968379,0.851605,0.867824,0.737154,0.913043,0.952569,"{""general"": 0.709091, ""passport_dob"": 1.0, ""pnr"": 1.0, ""rebooking"": 0.968944, ""refund"": 0.959184, ""ticketing"": 0.75, ""voucher"": 0.956522}","[{""query_id"": 1, ""query"": ""customer has multi pnr and received voucher email only for one pnr"", ""category"": ""voucher"", ""top_ids"": [99, 14, 114, 13, 113]}, {""query_id"": 2, ""query"": ""what is the difference between open ticket and voucher"", ""category"": ""voucher"", ""top_ids"": [68, 50, 51, 82, 75]}, {""query_id"": 3, ""query"": ""what is vi order"", ""category"": ""pnr"", ""top_ids"": [9, 109, 3, 103, 5]}, {""query_id"": 5, ""query"": ""what is sc script - rir message for manual and auto handling in travelport"", ""category"": ""pnr"", ""top_ids"": [75, 18, 118, 95, 69]}, {""query_id"": 6, ""query"": ""what are different scenarios for sc register errand flow"", ""category"": ""general"", ""top_ids"": [1, 101, 15, 115, 17]}]","[{""query_id"": 4, ""query"": ""how to display an old emd record"", ""category"": ""voucher"", ""top_ids"": [94, 35, 100, 76, 53]}, {""query_id"": 17, ""query"": ""how many 2nd line support teams are there"", ""category"": ""refund"", ""top_ids"": [94, 58, 60, 20, 120]}, {""query_id"": 34, ""query"": ""what are the systems used in flight irregularities"", ""category"": ""general"", ""top_ids"": [90, 98, 64, 88, 44]}, {""query_id"": 49, ""query"": ""is an arn request considered as an urgent case"", ""category"": ""general"", ""top_ids"": [94, 61, 51, 65, 72]}, {""query_id"": 51, ""query"": ""what are the main payment systems (psp) that arn currently uses"", ""category"": ""general"", ""top_ids"": [50, 70, 31, 44, 8]}, {""query_id"": 52, ""query"": ""which errand should be used to retrieve or reset my credentials"", ""category"": ""refund"", ""top_ids"": [12, 112, 90, 78, 15]}, {""query_id"": 54, ""query"": ""why do we provide arn to a customer"", ""category"": ""refund"", ""top_ids"": [35, 20, 120, 82, 90]}, {""query_id"": 56, ""query"": ""is an arn request considered as an urgent case"", ""category"": ""general"", ""top_ids"": [94, 61, 51, 65, 72]}, {""query_id"": 58, ""query"": ""is an arn request considered as an urgent case"", ""category"": ""general"", ""top_ids"": [94, 61, 51, 65, 72]}, {""query_id"": 88, ""query"": ""what is cancellation protection routine for iag portal"", ""category"": ""refund"", ""top_ids"": [40, 68, 95, 47, 11]}]",
mod_0045,semantic_split,gte_multilingual_base,Weaviate,dense_cosine,bge-reranker-base,overlap_relevance,local_offline_fallback,506,122,384,0.111182,1e-06,12.333969,0.794466,0.909091,0.932806,0.968379,0.851075,0.868206,0.739921,0.913043,0.952569,"{""general"": 0.709091, ""passport_dob"": 1.0, ""pnr"": 1.0, ""rebooking"": 0.968944, ""refund"": 0.959184, ""ticketing"": 0.75, ""voucher"": 0.956522}","[{""query_id"": 1, ""query"": ""customer has multi pnr and received voucher email only for one pnr"", ""category"": ""voucher"", ""top_ids"": [99, 14, 114, 96, 13]}, {""query_id"": 2, ""query"": ""what is the difference between open ticket and voucher"", ""category"": ""voucher"", ""top_ids"": [68, 50, 51, 82, 75]}, {""query_id"": 3, ""query"": ""what is vi order"", ""category"": ""pnr"", ""top_ids"": [9, 109, 3, 103, 5]}, {""query_id"": 5, ""query"": ""what is sc script - rir message for manual and auto handling in travelport"", ""category"": ""pnr"", ""top_ids"": [18, 118, 75, 95, 69]}, {""query_id"": 6, ""query"": ""what are different scenarios for sc register errand flow"", ""category"": ""general"", ""top_ids"": [1, 101, 15, 115, 17]}]","[{""query_id"": 4, ""query"": ""how to display an old emd record"", ""category"": ""voucher"", ""top_ids"": [94, 35, 100, 76, 53]}, {""query_id"": 17, ""query"": ""how many 2nd line support teams are there"", ""category"": ""refund"", ""top_ids"": [94, 58, 60, 20, 120]}, {""query_id"": 34, ""query"": ""what are the systems used in flight irregularities"", ""category"": ""general"", ""top_ids"": [90, 98, 64, 88, 44]}, {""query_id"": 49, ""query"": ""is an arn request considered as an urgent case"", ""category"": ""general"", ""top_ids"": [94, 61, 51, 65, 72]}, {""query_id"": 51, ""query"": ""what are the main payment systems (psp) that arn currently uses"", ""category"": ""general"", ""top_ids"": [50, 70, 31, 44, 8]}, {""query_id"": 52, ""query"": ""which errand should be used to retrieve or reset my credentials"", ""category"": ""refund"", ""top_ids"": [12, 112, 90, 78, 15]}, {""query_id"": 54, ""query"": ""why do we provide arn to a customer"", ""category"": ""refund"", ""top_ids"": [35, 20, 120, 82, 90]}, {""query_id"": 56, ""query"": ""is an arn request considered as an urgent case"", ""category"": ""general"", ""top_ids"": [94, 61, 51, 65, 72]}, {""query_id"": 58, ""query"": ""is an arn request considered as an urgent case"", ""category"": ""general"", ""top_ids"": [94, 61, 51, 65, 72]}, {""query_id"": 88, ""query"": ""what is cancellation protection routine for iag portal"", ""category"": ""refund"", ""top_ids"": [40, 68, 95, 47, 11]}]",
mod_0046,semantic_split,openai_text-embedding-3-large,Qdrant,dense_cosine,Amazon Rerank v1,overlap_relevance,local_offline_fallback,506,122,512,0.114399,1e-06,16.469684,0.788538,0.913043,0.936759,0.954545,0.849686,0.864144,0.734387,0.920949,0.954644,"{""general"": 0.727273, ""passport_dob"": 1.0, ""pnr"": 0.962963, ""rebooking"": 0.981366, ""refund"": 0.969388, ""ticketing"": 0.75, ""voucher"": 0.913043}","[{""query_id"": 2, ""query"": ""what is the difference between open ticket and voucher"", ""category"": ""voucher"", ""top_ids"": [68, 50, 51, 56, 82]}, {""query_id"": 3, ""query"": ""what is vi order"", ""category"": ""pnr"", ""top_ids"": [9, 109, 5, 105, 3]}, {""query_id"": 5, ""query"": ""what is sc script - rir message for manual and auto handling in travelport"", ""category"": ""pnr"", ""top_ids"": [90, 51, 68, 75, 9]}, {""query_id"": 7, ""query"": ""how to register errand templates for sc scenarios"", ""category"": ""general"", ""top_ids"": [15, 115, 100, 38, 76]}, {""query_id"": 8, ""query"": ""how to handle tech alerts in schedule change"", ""category"": ""pnr"", ""top_ids"": [17, 117, 15, 115, 99]}]","[{""query_id"": 1, ""query"": ""customer has multi pnr and received voucher email only for one pnr"", ""category"": ""voucher"", ""top_ids"": [99, 92, 96, 10, 110]}, {""query_id"": 4, ""query"": ""how to display an old emd record"", ""category"": ""voucher"", ""top_ids"": [94, 100, 61, 99, 78]}, {""query_id"": 6, ""query"": ""what are different scenarios for sc register errand flow"", ""category"": ""general"", ""top_ids"": [67, 15, 115, 18, 118]}, {""query_id"": 17, ""query"": ""how many 2nd line support teams are there"", ""category"": ""refund"", ""top_ids"": [54, 78, 58, 20, 120]}, {""query_id"": 18, ""query"": ""if ra is rejected, who should inform the customer accordingly"", ""category"": ""general"", ""top_ids"": [9, 109, 90, 50, 11]}, {""query_id"": 34, ""query"": ""what are the systems used in flight irregularities"", ""category"": ""general"", ""top_ids"": [90, 30, 44, 88, 64]}, {""query_id"": 38, ""query"": ""how to add a ghostline"", ""category"": ""pnr"", ""top_ids"": [99, 76, 73, 90, 35]}, {""query_id"": 39, ""query"": ""how to add a remark"", ""category"": ""rebooking"", ""top_ids"": [99, 76, 75, 90, 35]}, {""query_id"": 49, ""query"": ""is an arn request considered as an urgent case"", ""category"": ""general"", ""top_ids"": [94, 14, 114, 51, 72]}, {""query_id"": 51, ""query"": ""what are the main payment systems (psp) that arn currently uses"", ""category"": ""general"", ""top_ids"": [29, 96, 12, 112, 40]}]",
mod_0047,semantic_split,openai_text-embedding-3-large,Qdrant,dense_cosine,Qwen3:4B Rerank,overlap_relevance,local_offline_fallback,506,122,512,0.114399,1e-06,16.28243,0.788538,0.916996,0.934783,0.954545,0.850856,0.864954,0.741107,0.918923,0.954545,"{""general"": 0.709091, ""passport_dob"": 1.0, ""pnr"": 0.981481, ""rebooking"": 0.981366, ""refund"": 0.964286, ""ticketing"": 0.75, ""voucher"": 0.913043}","[{""query_id"": 2, ""query"": ""what is the difference between open ticket and voucher"", ""category"": ""voucher"", ""top_ids"": [68, 50, 51, 56, 82]}, {""query_id"": 3, ""query"": ""what is vi order"", ""category"": ""pnr"", ""top_ids"": [9, 109, 5, 105, 3]}, {""query_id"": 5, ""query"": ""what is sc script - rir message for manual and auto handling in travelport"", ""category"": ""pnr"", ""top_ids"": [90, 51, 75, 68, 18]}, {""query_id"": 7, ""query"": ""how to register errand templates for sc scenarios"", ""category"": ""general"", ""top_ids"": [15, 115, 38, 100, 76]}, {""query_id"": 8, ""query"": ""how to handle tech alerts in schedule change"", ""category"": ""pnr"", ""top_ids"": [17, 117, 15, 115, 99]}]","[{""query_id"": 1, ""query"": ""customer has multi pnr and received voucher email only for one pnr"", ""category"": ""voucher"", ""top_ids"": [99, 96, 10, 110, 14]}, {""query_id"": 4, ""query"": ""how to display an old emd record"", ""category"": ""voucher"", ""top_ids"": [94, 100, 61, 99, 78]}, {""query_id"": 6, ""query"": ""what are different scenarios for sc register errand flow"", ""category"": ""general"", ""top_ids"": [67, 15, 115, 18, 118]}, {""query_id"": 17, ""query"": ""how many 2nd line support teams are there"", ""category"": ""refund"", ""top_ids"": [54, 78, 58, 20, 120]}, {""query_id"": 18, ""query"": ""if ra is rejected, who should inform the customer accordingly"", ""category"": ""general"", ""top_ids"": [9, 109, 90, 50, 11]}, {""query_id"": 34, ""query"": ""what are the systems used in flight irregularities"", ""category"": ""general"", ""top_ids"": [90, 30, 44, 88, 64]}, {""query_id"": 38, ""query"": ""how to add a ghostline"", ""category"": ""pnr"", ""top_ids"": [99, 76, 73, 90, 35]}, {""query_id"": 39, ""query"": ""how to add a remark"", ""category"": ""rebooking"", ""top_ids"": [99, 76, 75, 90, 35]}, {""query_id"": 49, ""query"": ""is an arn request considered as an urgent case"", ""category"": ""general"", ""top_ids"": [94, 14, 114, 51, 72]}, {""query_id"": 51, ""query"": ""what are the main payment systems (psp) that arn currently uses"", ""category"": ""general"", ""top_ids"": [96, 29, 12, 112, 40]}]",
mod_0048,semantic_split,openai_text-embedding-3-large,Qdrant,dense_cosine,bge-reranker-base,overlap_relevance,local_offline_fallback,506,122,512,0.114399,1e-06,15.996315,0.790514,0.911067,0.934783,0.954545,0.850592,0.864173,0.744269,0.918923,0.954545,"{""general"": 0.709091, ""passport_dob"": 1.0, ""pnr"": 0.981481, ""rebooking"": 0.981366, ""refund"": 0.964286, ""ticketing"": 0.75, ""voucher"": 0.913043}","[{""query_id"": 2, ""query"": ""what is the difference between open ticket and voucher"", ""category"": ""voucher"", ""top_ids"": [68, 50, 51, 56, 82]}, {""query_id"": 3, ""query"": ""what is vi order"", ""category"": ""pnr"", ""top_ids"": [9, 109, 5, 105, 3]}, {""query_id"": 5, ""query"": ""what is sc script - rir message for manual and auto handling in travelport"", ""category"": ""pnr"", ""top_ids"": [90, 75, 18, 118, 51]}, {""query_id"": 7, ""query"": ""how to register errand templates for sc scenarios"", ""category"": ""general"", ""top_ids"": [15, 115, 38, 100, 76]}, {""query_id"": 8, ""query"": ""how to handle tech alerts in schedule change"", ""category"": ""pnr"", ""top_ids"": [17, 117, 15, 115, 99]}]","[{""query_id"": 1, ""query"": ""customer has multi pnr and received voucher email only for one pnr"", ""category"": ""voucher"", ""top_ids"": [99, 96, 10, 110, 14]}, {""query_id"": 4, ""query"": ""how to display an old emd record"", ""category"": ""voucher"", ""top_ids"": [94, 61, 100, 99, 78]}, {""query_id"": 6, ""query"": ""what are different scenarios for sc register errand flow"", ""category"": ""general"", ""top_ids"": [67, 15, 115, 18, 118]}, {""query_id"": 17, ""query"": ""how many 2nd line support teams are there"", ""category"": ""refund"", ""top_ids"": [54, 78, 58, 20, 120]}, {""query_id"": 18, ""query"": ""if ra is rejected, who should inform the customer accordingly"", ""category"": ""general"", ""top_ids"": [9, 109, 90, 50, 11]}, {""query_id"": 34, ""query"": ""what are the systems used in flight irregularities"", ""category"": ""general"", ""top_ids"": [90, 30, 44, 88, 64]}, {""query_id"": 38, ""query"": ""how to add a ghostline"", ""category"": ""pnr"", ""top_ids"": [99, 76, 73, 90, 35]}, {""query_id"": 39, ""query"": ""how to add a remark"", ""category"": ""rebooking"", ""top_ids"": [99, 76, 75, 90, 35]}, {""query_id"": 49, ""query"": ""is an arn request considered as an urgent case"", ""category"": ""general"", ""top_ids"": [94, 14, 114, 51, 72]}, {""query_id"": 51, ""query"": ""what are the main payment systems (psp) that arn currently uses"", ""category"": ""general"", ""top_ids"": [96, 29, 12, 112, 40]}]",
mod_0049,semantic_split,openai_text-embedding-3-large,PGVector,dense_cosine,Amazon Rerank v1,overlap_relevance,local_offline_fallback,506,122,512,0.114399,1e-06,16.058483,0.788538,0.913043,0.936759,0.954545,0.849686,0.864144,0.734387,0.920949,0.954644,"{""general"": 0.727273, ""passport_dob"": 1.0, ""pnr"": 0.962963, ""rebooking"": 0.981366, ""refund"": 0.969388, ""ticketing"": 0.75, ""voucher"": 0.913043}","[{""query_id"": 2, ""query"": ""what is the difference between open ticket and voucher"", ""category"": ""voucher"", ""top_ids"": [68, 50, 51, 56, 82]}, {""query_id"": 3, ""query"": ""what is vi order"", ""category"": ""pnr"", ""top_ids"": [9, 109, 5, 105, 3]}, {""query_id"": 5, ""query"": ""what is sc script - rir message for manual and auto handling in travelport"", ""category"": ""pnr"", ""top_ids"": [90, 51, 68, 75, 9]}, {""query_id"": 7, ""query"": ""how to register errand templates for sc scenarios"", ""category"": ""general"", ""top_ids"": [15, 115, 100, 38, 76]}, {""query_id"": 8, ""query"": ""how to handle tech alerts in schedule change"", ""category"": ""pnr"", ""top_ids"": [17, 117, 15, 115, 99]}]","[{""query_id"": 1, ""query"": ""customer has multi pnr and received voucher email only for one pnr"", ""category"": ""voucher"", ""top_ids"": [99, 92, 96, 10, 110]}, {""query_id"": 4, ""query"": ""how to display an old emd record"", ""category"": ""voucher"", ""top_ids"": [94, 100, 61, 99, 78]}, {""query_id"": 6, ""query"": ""what are different scenarios for sc register errand flow"", ""category"": ""general"", ""top_ids"": [67, 15, 115, 18, 118]}, {""query_id"": 17, ""query"": ""how many 2nd line support teams are there"", ""category"": ""refund"", ""top_ids"": [54, 78, 58, 20, 120]}, {""query_id"": 18, ""query"": ""if ra is rejected, who should inform the customer accordingly"", ""category"": ""general"", ""top_ids"": [9, 109, 90, 50, 11]}, {""query_id"": 34, ""query"": ""what are the systems used in flight irregularities"", ""category"": ""general"", ""top_ids"": [90, 30, 44, 88, 64]}, {""query_id"": 38, ""query"": ""how to add a ghostline"", ""category"": ""pnr"", ""top_ids"": [99, 76, 73, 90, 35]}, {""query_id"": 39, ""query"": ""how to add a remark"", ""category"": ""rebooking"", ""top_ids"": [99, 76, 75, 90, 35]}, {""query_id"": 49, ""query"": ""is an arn request considered as an urgent case"", ""category"": ""general"", ""top_ids"": [94, 14, 114, 51, 72]}, {""query_id"": 51, ""query"": ""what are the main payment systems (psp) that arn currently uses"", ""category"": ""general"", ""top_ids"": [29, 96, 12, 112, 40]}]",
